"CustomerID","loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","addr_state"
"C900005741","7175","7175","36 months","7.49%","223.16","A","A4","Conroy, Simberg, et al., P.A.","< 1 year","RENT","85000","not verified","wedding","330xx","FL"
"C900008454","10000","10000","36 months","7.88%","312.81","A","A5","MediMedia U.S.A.","10+ years","MORTGAGE","425000","not verified","educational","189xx","PA"
"C900008448","8000","8000","36 months","9.63%","256.76","A","A5","max-m-co","9 years","OWN","42000","not verified","wedding","787xx","TX"
"C900009671","24000","24000","36 months","10.74%","782.78","B","B4","mckesson","1 year","MORTGAGE","80000","VERIFIED - income","debt_consolidation","300xx","GA"
"C900005737","1500","1500","36 months","6.91%","46.26","A","A5","hardin co board of Education","10+ years","MORTGAGE","67386","VERIFIED - income source","vacation","427xx","KY"
"C900009766","25000","16150","60 months","11.49%","355.1","B","B4","The Boston Consulting Group","10+ years","RENT","96000","VERIFIED - income","debt_consolidation","021xx","MA"
"C900000025","4950","4950","60 months","15.65%","119.46","D","D4","","5 years","MORTGAGE","35000","not verified","small_business","193xx","PA"
"C900000249","5600","5600","36 months","8.94%","177.93","A","A5","Reasor's","2 years","MORTGAGE","37500","not verified","debt_consolidation","740xx","OK"
"C900001073","15000","15000","60 months","16.02%","364.94","D","D5","dover board of education","10+ years","RENT","57444","VERIFIED - income source","debt_consolidation","078xx","NJ"
"C900004964","2400","2400","36 months","13.55%","81.51","D","D4","Adecco","< 1 year","RENT","26880","not verified","debt_consolidation","303xx","GA"
"C900000344","9000","9000","36 months","11.34%","296.1","C","C2","Blanket Enterprises","7 years","RENT","1e+05","not verified","major_purchase","787xx","TX"
"C900006036","2400","2400","36 months","17.04%","85.62","E","E3","CR Fletcher","1 year","MORTGAGE","77004","not verified","small_business","132xx","NY"
"C900002457","2200","2200","60 months","12.68%","49.7","C","C1","Comcast","9 years","RENT","65000","VERIFIED - income","debt_consolidation","152xx","PA"
"C900001784","5400","5400","36 months","15.95%","189.72","E","E1","Merck","2 years","RENT","75108","VERIFIED - income","credit_card","194xx","PA"
"C900000694","6000","6000","36 months","15.21%","208.61","D","D2","B & S Electrical Supply","3 years","MORTGAGE","25000","VERIFIED - income source","home_improvement","400xx","KY"
"C900008227","8000","8000","36 months","5.42%","241.28","A","A1","Massachusetts Department of Correction","6 years","MORTGAGE","75000","not verified","wedding","015xx","MA"
"C900001238","6000","6000","60 months","13.61%","138.4","C","C2","att","8 years","RENT","30000","VERIFIED - income","credit_card","763xx","TX"
"C900008336","35000","35000","60 months","12.69%","790.82","B","B5","Grassy Plain Service Center, Inc","10+ years","RENT","60000","VERIFIED - income source","small_business","068xx","CT"
"C900008432","21000","21000","36 months","16.32%","741.59","E","E3","Verizon Business","9 years","RENT","78996","VERIFIED - income","debt_consolidation","210xx","MD"
"C900009981","6000","6000","60 months","16.40%","147.19","E","E1","Highline Imports LLC","< 1 year","MORTGAGE","43920","VERIFIED - income source","car","088xx","NJ"
"C900006103","24000","24000","36 months","7.49%","746.44","A","A4","Brinkmann Constructors","5 years","MORTGAGE","103000","VERIFIED - income","debt_consolidation","633xx","MO"
"C900005319","5500","5500","36 months","14.27%","188.7","C","C2","kansas state university","5 years","RENT","24000","not verified","credit_card","665xx","KS"
"C900004863","35000","35000","60 months","11.71%","773.44","B","B3","Wynn Resorts","2 years","MORTGAGE","80000","VERIFIED - income source","debt_consolidation","891xx","NV"
"C900006933","9600","9600","36 months","14.54%","330.63","D","D1","Ultimate Link Corp","7 years","RENT","40000","VERIFIED - income source","debt_consolidation","926xx","CA"
"C900003799","10000","10000","60 months","15.21%","239.01","D","D2","Shulas","2 years","RENT","47000","not verified","moving","322xx","FL"
"C900004882","1200","1200","36 months","6.76%","36.93","A","A2","Logan County Schools","6 years","MORTGAGE","38304","not verified","other","255xx","WV"
"C900008020","15000","15000","36 months","12.73%","503.5","C","C1","Novare Group","3 years","RENT","50000","VERIFIED - income","other","303xx","GA"
"C900005593","20000","20000","36 months","7.90%","625.81","A","A4","Kaiser Permante","4 years","MORTGAGE","100800","VERIFIED - income","debt_consolidation","945xx","CA"
"C900003566","10000","10000","36 months","15.58%","349.51","D","D3","R.G. Niederhoffer Capital Management","3 years","RENT","65000","VERIFIED - income source","debt_consolidation","100xx","NY"
"C900009957","5000","5000","36 months","10.38%","162.23","B","B1","Dr. Terry H. Hake, DDS","6 years","MORTGAGE","30000","not verified","debt_consolidation","231xx","VA"
"C900007514","7500","7500","36 months","19.69%","277.55","E","E5","New York State","3 years","MORTGAGE","175000","VERIFIED - income","debt_consolidation","134xx","NY"
"C900006101","7000","7000","36 months","8.32%","220.39","A","A4","FIRST TRANSIT","1 year","RENT","25000","not verified","house","891xx","NV"
"C900001380","12000","12000","60 months","8.90%","248.52","A","A5","USA Properties Fund, Inc.","10+ years","MORTGAGE","70000","not verified","debt_consolidation","959xx","CA"
"C900005399","11000","11000","36 months","5.79%","333.6","A","A2","AAA East Central","10+ years","RENT","53004","not verified","debt_consolidation","180xx","PA"
"C900005771","12500","12500","36 months","7.29%","387.63","A","A4","USPS","4 years","RENT","50000","VERIFIED - income","debt_consolidation","980xx","WA"
"C900002752","6000","6000","36 months","11.49%","197.83","B","B4","Penn Presbyterian Hospital","2 years","RENT","30000","not verified","moving","086xx","NJ"
"C900007936","5000","5000","36 months","9.99%","161.32","B","B1","MetLife","1 year","MORTGAGE","51800","VERIFIED - income","other","121xx","NY"
"C900002949","10000","10000","36 months","9.99%","322.63","B","B1","merck  and  Co.  Inc.","2 years","MORTGAGE","86004","not verified","debt_consolidation","229xx","VA"
"C900006009","2200","2200","60 months","17.49%","55.26","D","D5","Judge Rotenberg Educational Center","3 years","OWN","26880","VERIFIED - income","major_purchase","023xx","MA"
"C900006861","18000","18000","36 months","14.46%","619.23","D","D2","Autodesk Inc","1 year","RENT","180000","VERIFIED - income source","debt_consolidation","941xx","CA"
"C900007121","28000","28000","60 months","18.64%","720.81","E","E1","morgan stanley","2 years","MORTGAGE","120000","VERIFIED - income","debt_consolidation","100xx","NY"
"C900000970","4000","4000","36 months","7.51%","124.45","A","A4","Elite line Services","6 years","MORTGAGE","51500","not verified","car","302xx","GA"
"C900001998","20000","20000","60 months","18.39%","512.13","E","E2","Fox Chevrolet","1 year","RENT","43200","VERIFIED - income","debt_consolidation","207xx","MD"
"C900006444","11500","11500","36 months","14.59%","396.35","D","D1","Self","3 years","RENT","30000","VERIFIED - income","other","604xx","IL"
"C900000769","4000","4000","60 months","9.62%","84.25","B","B3","AMDETECH","7 years","OWN","81000","not verified","car","330xx","FL"
"C900004225","15000","15000","36 months","6.03%","456.54","A","A1","JPMorgan Chase","4 years","MORTGAGE","75000","VERIFIED - income source","major_purchase","430xx","OH"
"C900008194","8725","8725","60 months","11.99%","194.04","B","B5","University of Chicago","5 years","MORTGAGE","72000","VERIFIED - income source","debt_consolidation","601xx","IL"
"C900003967","4075","4075","36 months","5.42%","122.91","A","A1","HSBC Arena","10+ years","RENT","70000","VERIFIED - income","debt_consolidation","346xx","FL"
"C900007517","10000","10000","36 months","6.99%","308.73","A","A3","Consonus healthcare","< 1 year","RENT","85500","VERIFIED - income","debt_consolidation","981xx","WA"
"C900005923","10000","10000","36 months","7.88%","312.82","A","A5","University of Nevada, Las Vegas","5 years","RENT","50000","not verified","debt_consolidation","891xx","NV"
"C900002923","7500","7500","36 months","16.29%","264.76","D","D1","Marriott International","8 years","RENT","125000","VERIFIED - income","debt_consolidation","900xx","CA"
"C900001254","21650","21650","36 months","12.69%","726.25","B","B5","Commonwealth of Pennsylvania","6 years","MORTGAGE","62361","VERIFIED - income","debt_consolidation","173xx","PA"
"C900004395","7000","7000","60 months","6.17%","135.89","A","A3","The Food Bank of WMA","3 years","MORTGAGE","52416","VERIFIED - income","other","010xx","MA"
"C900005401","30000","30000","60 months","13.43%","689.22","C","C3","Lorel Marketing Group","10+ years","MORTGAGE","79300","VERIFIED - income","debt_consolidation","194xx","PA"
"C900002432","25000","25000","60 months","13.61%","576.67","C","C2","Capco","1 year","MORTGAGE","124800","VERIFIED - income","credit_card","104xx","NY"
"C900001370","3500","3500","36 months","9.32%","111.82","A","A4","U.S. Air Force","6 years","OTHER","48732","not verified","major_purchase","890xx","NV"
"C900008478","14400","14400","36 months","13.61%","489.44","C","C2","Fairfax County Sheriff's Office","10+ years","MORTGAGE","102000","not verified","debt_consolidation","225xx","VA"
"C900005082","35000","35000","60 months","14.17%","817.48","C","C5","Akebono Brake Columbia Plant","9 years","MORTGAGE","85000","VERIFIED - income","debt_consolidation","290xx","SC"
"C900004983","7000","7000","36 months","12.73%","234.97","C","C1","ADECCO","1 year","RENT","64800","not verified","debt_consolidation","906xx","CA"
"C900000247","4750","4750","36 months","11.49%","156.62","B","B4","Richmond County Sheriff's Department","1 year","RENT","20400","VERIFIED - income","debt_consolidation","283xx","NC"
"C900005964","1000","1000","60 months","11.12%","21.81","B","B3","USPS","2 years","MORTGAGE","9600","VERIFIED - income","debt_consolidation","840xx","UT"
"C900006261","5000","5000","36 months","6.03%","152.18","A","A1","ATLANTA TOYOTA","2 years","OWN","60000","not verified","debt_consolidation","300xx","GA"
"C900006378","20000","20000","60 months","17.51%","502.56","E","E4","HRC Partners LLC","< 1 year","RENT","45000","VERIFIED - income","debt_consolidation","076xx","NJ"
"C900005530","6625","6625","36 months","6.03%","201.64","A","A1","Walmart","10+ years","RENT","16800","VERIFIED - income","other","959xx","CA"
"C900000612","6500","6500","60 months","16.49%","159.77","D","D3","Raytheon","7 years","MORTGAGE","160000","VERIFIED - income","car","017xx","MA"
"C900009193","6000","6000","36 months","13.57%","203.82","C","C3","Aerotek","2 years","RENT","38000","not verified","debt_consolidation","543xx","WI"
"C900001079","10000","10000","36 months","8.94%","317.72","A","A5","","1 year","OWN","38000","not verified","home_improvement","945xx","CA"
"C900006490","7500","7500","60 months","7.66%","150.86","A","A5","FL Dept of Corrections","10+ years","MORTGAGE","43000","not verified","car","320xx","FL"
"C900005960","7500","7500","36 months","6.03%","228.27","A","A1","Riverstone Enterprise Solutions, LLC","< 1 year","MORTGAGE","138000","VERIFIED - income source","home_improvement","210xx","MD"
"C900002417","3600","3600","36 months","7.37%","111.77","A","A1","Lockheed Martin Corp.","< 1 year","RENT","42000","not verified","car","705xx","LA"
"C900004193","35000","35000","60 months","16.89%","867.78","D","D4","frontier communications","10+ years","MORTGAGE","92000","VERIFIED - income","debt_consolidation","265xx","WV"
"C900009343","30000","30000","60 months","11.71%","662.95","B","B3","Newark Public Schools","10+ years","MORTGAGE","116000","VERIFIED - income","home_improvement","070xx","NJ"
"C900003592","14400","14400","36 months","6.03%","438.28","A","A1","covanta energy","3 years","MORTGAGE","75000","VERIFIED - income","major_purchase","225xx","VA"
"C900008377","13000","13000","36 months","12.73%","436.37","C","C1","","8 years","RENT","36000","not verified","debt_consolidation","802xx","CO"
"C900008134","3000","3000","36 months","12.42%","100.25","B","B4","EPL. Inc","10+ years","MORTGAGE","81996","not verified","other","350xx","AL"
"C900005560","4000","4000","60 months","13.49%","92.02","C","C2","BostonIVF","6 years","RENT","45000","not verified","car","019xx","MA"
"C900004224","10000","10000","36 months","7.51%","311.11","A","A3","Allan hanley","6 years","MORTGAGE","30000","VERIFIED - income source","debt_consolidation","329xx","FL"
"C900007120","4800","4800","36 months","13.22%","162.25","C","C2","Paul Davis Restoration and Remodeling","2 years","RENT","42000","VERIFIED - income source","debt_consolidation","294xx","SC"
"C900005162","13300","13300","60 months","19.91%","351.71","E","E4","continental web press","4 years","MORTGAGE","48000","VERIFIED - income","credit_card","601xx","IL"
"C900006878","15000","15000","36 months","17.03%","535.02","F","F5","Lineal Industries, Inc.","3 years","MORTGAGE","107000","not verified","debt_consolidation","152xx","PA"
"C900007227","16000","16000","36 months","13.06%","539.57","C","C2","GoodWill Industries","2 years","RENT","45000","VERIFIED - income source","debt_consolidation","302xx","GA"
"C900000024","14700","14700","36 months","9.63%","471.79","A","A5","cleveland plain dealer","2 years","OTHER","82000","VERIFIED - income","small_business","441xx","OH"
"C900002556","34475","34475","60 months","14.27%","807.01","C","C2","Rich Products Corporation","8 years","RENT","60000","VERIFIED - income","debt_consolidation","315xx","GA"
"C900001410","6000","6000","36 months","5.79%","181.97","A","A2","Berkshire Hathaway Homestate Companies","4 years","RENT","51356","not verified","credit_card","941xx","CA"
"C900008933","4600","4600","36 months","8.49%","145.19","A","A5","Care Improvement Plus","1 year","RENT","1e+05","VERIFIED - income source","other","296xx","SC"
"C900005333","3000","3000","36 months","8.59%","94.84","A","A4","St Josephs Hospital","4 years","OWN","77250","not verified","other","130xx","NY"
